"source","target","correlation","direct","cor"
"ASV_1090","ASV_198",-0.9,"undirected","-"
"ASV_1230","ASV_198",-0.9,"undirected","-"
"ASV_1569","ASV_198",-0.9,"undirected","-"
"ASV_321","ASV_198",-0.9,"undirected","-"
"ASV_159","ASV_198",1,"undirected","+"
"ASV_138","ASV_198",1,"undirected","+"
"ASV_157","ASV_198",0.9,"undirected","+"
"ASV_1242","ASV_198",-0.9,"undirected","-"
"ASV_122","ASV_198",1,"undirected","+"
"ASV_88","ASV_198",-0.9,"undirected","-"
"ASV_316","ASV_198",-1,"undirected","-"
"ASV_1567","ASV_198",0.9,"undirected","+"
"ASV_1117","ASV_198",-0.9,"undirected","-"
"ASV_392","ASV_198",1,"undirected","+"
"ASV_60","ASV_198",0.9,"undirected","+"
"ASV_1413","ASV_198",0.9,"undirected","+"
"ASV_1347","ASV_198",-0.974679434480896,"undirected","-"
"ASV_1610","ASV_198",0.9,"undirected","+"
"ASV_465","ASV_198",1,"undirected","+"
"ASV_1265","ASV_198",-0.9,"undirected","-"
"ASV_336","ASV_198",1,"undirected","+"
"ASV_648","ASV_198",1,"undirected","+"
"ASV_1428","ASV_198",-0.9,"undirected","-"
"ASV_193","ASV_198",0.9,"undirected","+"
"ASV_1267","ASV_198",-0.948683298050514,"undirected","-"
"ASV_113","ASV_198",0.9,"undirected","+"
"ASV_170","ASV_198",1,"undirected","+"
"ASV_426","ASV_198",0.974679434480896,"undirected","+"
"ASV_1201","ASV_198",-0.894427190999916,"undirected","-"
"ASV_1658","ASV_198",0.9,"undirected","+"
"ASV_496","ASV_198",1,"undirected","+"
"ASV_1147","ASV_198",0.9,"undirected","+"
"ASV_391","ASV_198",0.974679434480896,"undirected","+"
"ASV_179","ASV_198",0.9,"undirected","+"
"ASV_150","ASV_198",-1,"undirected","-"
"ASV_284","ASV_198",0.9,"undirected","+"
"ASV_594","ASV_198",0.9,"undirected","+"
"ASV_203","ASV_198",0.9,"undirected","+"
"ASV_197","ASV_198",0.9,"undirected","+"
"ASV_428","ASV_198",1,"undirected","+"
"ASV_198","ASV_159",1,"undirected","+"
"ASV_138","ASV_159",1,"undirected","+"
"ASV_157","ASV_159",0.9,"undirected","+"
"ASV_1242","ASV_159",-0.9,"undirected","-"
"ASV_122","ASV_159",1,"undirected","+"
"ASV_88","ASV_159",-0.9,"undirected","-"
"ASV_316","ASV_159",-1,"undirected","-"
"ASV_1567","ASV_159",0.9,"undirected","+"
"ASV_1117","ASV_159",-0.9,"undirected","-"
"ASV_392","ASV_159",1,"undirected","+"
"ASV_60","ASV_159",0.9,"undirected","+"
"ASV_1413","ASV_159",0.9,"undirected","+"
"ASV_1347","ASV_159",-0.974679434480896,"undirected","-"
"ASV_1610","ASV_159",0.9,"undirected","+"
"ASV_465","ASV_159",1,"undirected","+"
"ASV_1265","ASV_159",-0.9,"undirected","-"
"ASV_336","ASV_159",1,"undirected","+"
"ASV_648","ASV_159",1,"undirected","+"
"ASV_1428","ASV_159",-0.9,"undirected","-"
"ASV_193","ASV_159",0.9,"undirected","+"
"ASV_1267","ASV_159",-0.948683298050514,"undirected","-"
"ASV_113","ASV_159",0.9,"undirected","+"
"ASV_170","ASV_159",1,"undirected","+"
"ASV_426","ASV_159",0.974679434480896,"undirected","+"
"ASV_1201","ASV_159",-0.894427190999916,"undirected","-"
"ASV_1658","ASV_159",0.9,"undirected","+"
"ASV_496","ASV_159",1,"undirected","+"
"ASV_1147","ASV_159",0.9,"undirected","+"
"ASV_391","ASV_159",0.974679434480896,"undirected","+"
"ASV_179","ASV_159",0.9,"undirected","+"
"ASV_150","ASV_159",-1,"undirected","-"
"ASV_284","ASV_159",0.9,"undirected","+"
"ASV_594","ASV_159",0.9,"undirected","+"
"ASV_203","ASV_159",0.9,"undirected","+"
"ASV_197","ASV_159",0.9,"undirected","+"
"ASV_428","ASV_159",1,"undirected","+"
"ASV_198","ASV_138",1,"undirected","+"
"ASV_159","ASV_138",1,"undirected","+"
"ASV_157","ASV_138",0.9,"undirected","+"
"ASV_1242","ASV_138",-0.9,"undirected","-"
"ASV_122","ASV_138",1,"undirected","+"
"ASV_88","ASV_138",-0.9,"undirected","-"
"ASV_316","ASV_138",-1,"undirected","-"
"ASV_1567","ASV_138",0.9,"undirected","+"
"ASV_1117","ASV_138",-0.9,"undirected","-"
"ASV_392","ASV_138",1,"undirected","+"
"ASV_60","ASV_138",0.9,"undirected","+"
"ASV_1413","ASV_138",0.9,"undirected","+"
"ASV_1347","ASV_138",-0.974679434480896,"undirected","-"
"ASV_1610","ASV_138",0.9,"undirected","+"
"ASV_465","ASV_138",1,"undirected","+"
"ASV_1265","ASV_138",-0.9,"undirected","-"
"ASV_336","ASV_138",1,"undirected","+"
"ASV_648","ASV_138",1,"undirected","+"
"ASV_1428","ASV_138",-0.9,"undirected","-"
"ASV_193","ASV_138",0.9,"undirected","+"
"ASV_1267","ASV_138",-0.948683298050514,"undirected","-"
"ASV_113","ASV_138",0.9,"undirected","+"
"ASV_170","ASV_138",1,"undirected","+"
"ASV_426","ASV_138",0.974679434480896,"undirected","+"
"ASV_1201","ASV_138",-0.894427190999916,"undirected","-"
"ASV_1658","ASV_138",0.9,"undirected","+"
"ASV_496","ASV_138",1,"undirected","+"
"ASV_1147","ASV_138",0.9,"undirected","+"
"ASV_391","ASV_138",0.974679434480896,"undirected","+"
"ASV_179","ASV_138",0.9,"undirected","+"
"ASV_150","ASV_138",-1,"undirected","-"
"ASV_284","ASV_138",0.9,"undirected","+"
"ASV_594","ASV_138",0.9,"undirected","+"
"ASV_203","ASV_138",0.9,"undirected","+"
"ASV_197","ASV_138",0.9,"undirected","+"
"ASV_428","ASV_138",1,"undirected","+"
"ASV_198","ASV_122",1,"undirected","+"
"ASV_159","ASV_122",1,"undirected","+"
"ASV_138","ASV_122",1,"undirected","+"
"ASV_88","ASV_122",-0.9,"undirected","-"
"ASV_316","ASV_122",-1,"undirected","-"
"ASV_1567","ASV_122",0.9,"undirected","+"
"ASV_1117","ASV_122",-0.9,"undirected","-"
"ASV_392","ASV_122",1,"undirected","+"
"ASV_60","ASV_122",0.9,"undirected","+"
"ASV_1413","ASV_122",0.9,"undirected","+"
"ASV_1347","ASV_122",-0.974679434480896,"undirected","-"
"ASV_1610","ASV_122",0.9,"undirected","+"
"ASV_465","ASV_122",1,"undirected","+"
"ASV_1265","ASV_122",-0.9,"undirected","-"
"ASV_336","ASV_122",1,"undirected","+"
"ASV_648","ASV_122",1,"undirected","+"
"ASV_1428","ASV_122",-0.9,"undirected","-"
"ASV_193","ASV_122",0.9,"undirected","+"
"ASV_1267","ASV_122",-0.948683298050514,"undirected","-"
"ASV_113","ASV_122",0.9,"undirected","+"
"ASV_170","ASV_122",1,"undirected","+"
"ASV_426","ASV_122",0.974679434480896,"undirected","+"
"ASV_1201","ASV_122",-0.894427190999916,"undirected","-"
"ASV_1658","ASV_122",0.9,"undirected","+"
"ASV_496","ASV_122",1,"undirected","+"
"ASV_1147","ASV_122",0.9,"undirected","+"
"ASV_391","ASV_122",0.974679434480896,"undirected","+"
"ASV_179","ASV_122",0.9,"undirected","+"
"ASV_150","ASV_122",-1,"undirected","-"
"ASV_284","ASV_122",0.9,"undirected","+"
"ASV_594","ASV_122",0.9,"undirected","+"
"ASV_203","ASV_122",0.9,"undirected","+"
"ASV_197","ASV_122",0.9,"undirected","+"
"ASV_428","ASV_122",1,"undirected","+"
"ASV_198","ASV_316",-1,"undirected","-"
"ASV_159","ASV_316",-1,"undirected","-"
"ASV_138","ASV_316",-1,"undirected","-"
"ASV_122","ASV_316",-1,"undirected","-"
"ASV_1567","ASV_316",-0.9,"undirected","-"
"ASV_1117","ASV_316",0.9,"undirected","+"
"ASV_392","ASV_316",-1,"undirected","-"
"ASV_60","ASV_316",-0.9,"undirected","-"
"ASV_1413","ASV_316",-0.9,"undirected","-"
"ASV_1347","ASV_316",0.974679434480896,"undirected","+"
"ASV_1610","ASV_316",-0.9,"undirected","-"
"ASV_465","ASV_316",-1,"undirected","-"
"ASV_1265","ASV_316",0.9,"undirected","+"
"ASV_336","ASV_316",-1,"undirected","-"
"ASV_648","ASV_316",-1,"undirected","-"
"ASV_1428","ASV_316",0.9,"undirected","+"
"ASV_193","ASV_316",-0.9,"undirected","-"
"ASV_1267","ASV_316",0.948683298050514,"undirected","+"
"ASV_113","ASV_316",-0.9,"undirected","-"
"ASV_170","ASV_316",-1,"undirected","-"
"ASV_426","ASV_316",-0.974679434480896,"undirected","-"
"ASV_1201","ASV_316",0.894427190999916,"undirected","+"
"ASV_1658","ASV_316",-0.9,"undirected","-"
"ASV_496","ASV_316",-1,"undirected","-"
"ASV_1147","ASV_316",-0.9,"undirected","-"
"ASV_391","ASV_316",-0.974679434480896,"undirected","-"
"ASV_179","ASV_316",-0.9,"undirected","-"
"ASV_150","ASV_316",1,"undirected","+"
"ASV_284","ASV_316",-0.9,"undirected","-"
"ASV_594","ASV_316",-0.9,"undirected","-"
"ASV_203","ASV_316",-0.9,"undirected","-"
"ASV_197","ASV_316",-0.9,"undirected","-"
"ASV_428","ASV_316",-1,"undirected","-"
"ASV_198","ASV_392",1,"undirected","+"
"ASV_159","ASV_392",1,"undirected","+"
"ASV_138","ASV_392",1,"undirected","+"
"ASV_122","ASV_392",1,"undirected","+"
"ASV_316","ASV_392",-1,"undirected","-"
"ASV_60","ASV_392",0.9,"undirected","+"
"ASV_1413","ASV_392",0.9,"undirected","+"
"ASV_1347","ASV_392",-0.974679434480896,"undirected","-"
"ASV_1610","ASV_392",0.9,"undirected","+"
"ASV_465","ASV_392",1,"undirected","+"
"ASV_1265","ASV_392",-0.9,"undirected","-"
"ASV_336","ASV_392",1,"undirected","+"
"ASV_648","ASV_392",1,"undirected","+"
"ASV_1428","ASV_392",-0.9,"undirected","-"
"ASV_193","ASV_392",0.9,"undirected","+"
"ASV_1267","ASV_392",-0.948683298050514,"undirected","-"
"ASV_113","ASV_392",0.9,"undirected","+"
"ASV_170","ASV_392",1,"undirected","+"
"ASV_426","ASV_392",0.974679434480896,"undirected","+"
"ASV_1201","ASV_392",-0.894427190999916,"undirected","-"
"ASV_1658","ASV_392",0.9,"undirected","+"
"ASV_496","ASV_392",1,"undirected","+"
"ASV_1147","ASV_392",0.9,"undirected","+"
"ASV_391","ASV_392",0.974679434480896,"undirected","+"
"ASV_179","ASV_392",0.9,"undirected","+"
"ASV_150","ASV_392",-1,"undirected","-"
"ASV_284","ASV_392",0.9,"undirected","+"
"ASV_594","ASV_392",0.9,"undirected","+"
"ASV_203","ASV_392",0.9,"undirected","+"
"ASV_197","ASV_392",0.9,"undirected","+"
"ASV_428","ASV_392",1,"undirected","+"
"ASV_198","ASV_465",1,"undirected","+"
"ASV_159","ASV_465",1,"undirected","+"
"ASV_138","ASV_465",1,"undirected","+"
"ASV_122","ASV_465",1,"undirected","+"
"ASV_316","ASV_465",-1,"undirected","-"
"ASV_392","ASV_465",1,"undirected","+"
"ASV_1265","ASV_465",-0.9,"undirected","-"
"ASV_336","ASV_465",1,"undirected","+"
"ASV_648","ASV_465",1,"undirected","+"
"ASV_1428","ASV_465",-0.9,"undirected","-"
"ASV_193","ASV_465",0.9,"undirected","+"
"ASV_1267","ASV_465",-0.948683298050514,"undirected","-"
"ASV_113","ASV_465",0.9,"undirected","+"
"ASV_170","ASV_465",1,"undirected","+"
"ASV_426","ASV_465",0.974679434480896,"undirected","+"
"ASV_1201","ASV_465",-0.894427190999916,"undirected","-"
"ASV_1658","ASV_465",0.9,"undirected","+"
"ASV_496","ASV_465",1,"undirected","+"
"ASV_1147","ASV_465",0.9,"undirected","+"
"ASV_391","ASV_465",0.974679434480896,"undirected","+"
"ASV_179","ASV_465",0.9,"undirected","+"
"ASV_150","ASV_465",-1,"undirected","-"
"ASV_284","ASV_465",0.9,"undirected","+"
"ASV_594","ASV_465",0.9,"undirected","+"
"ASV_203","ASV_465",0.9,"undirected","+"
"ASV_197","ASV_465",0.9,"undirected","+"
"ASV_428","ASV_465",1,"undirected","+"
