"source","target","correlation","direct","cor"
"ASV_76","ASV_10",0.9,"undirected","+"
"ASV_206","ASV_10",-1,"undirected","-"
"ASV_84","ASV_10",0.9,"undirected","+"
"ASV_37","ASV_10",1,"undirected","+"
"ASV_44","ASV_10",-0.9,"undirected","-"
"ASV_130","ASV_10",-0.974679434480896,"undirected","-"
"ASV_102","ASV_10",1,"undirected","+"
"ASV_157","ASV_10",-0.9,"undirected","-"
"ASV_49","ASV_10",0.9,"undirected","+"
"ASV_249","ASV_10",0.9,"undirected","+"
"ASV_4","ASV_10",-0.9,"undirected","-"
"ASV_198","ASV_10",0.9,"undirected","+"
"ASV_14","ASV_10",0.9,"undirected","+"
"ASV_71","ASV_10",1,"undirected","+"
"ASV_68","ASV_10",1,"undirected","+"
"ASV_32","ASV_10",0.9,"undirected","+"
"ASV_172","ASV_10",0.9,"undirected","+"
"ASV_1553","ASV_10",-0.9,"undirected","-"
"ASV_193","ASV_10",-0.9,"undirected","-"
"ASV_19","ASV_10",0.9,"undirected","+"
"ASV_241","ASV_10",0.9,"undirected","+"
"ASV_283","ASV_10",-0.9,"undirected","-"
"ASV_179","ASV_10",0.9,"undirected","+"
"ASV_250","ASV_10",-1,"undirected","-"
"ASV_86","ASV_10",0.9,"undirected","+"
"ASV_207","ASV_10",0.9,"undirected","+"
"ASV_259","ASV_10",1,"undirected","+"
"ASV_162","ASV_10",-0.9,"undirected","-"
"ASV_261","ASV_10",0.9,"undirected","+"
"ASV_316","ASV_10",1,"undirected","+"
"ASV_20","ASV_10",1,"undirected","+"
"ASV_196","ASV_10",-1,"undirected","-"
"ASV_159","ASV_10",-0.9,"undirected","-"
"ASV_10","ASV_206",-1,"undirected","-"
"ASV_84","ASV_206",-0.9,"undirected","-"
"ASV_37","ASV_206",-1,"undirected","-"
"ASV_44","ASV_206",0.9,"undirected","+"
"ASV_130","ASV_206",0.974679434480896,"undirected","+"
"ASV_102","ASV_206",-1,"undirected","-"
"ASV_157","ASV_206",0.9,"undirected","+"
"ASV_49","ASV_206",-0.9,"undirected","-"
"ASV_249","ASV_206",-0.9,"undirected","-"
"ASV_4","ASV_206",0.9,"undirected","+"
"ASV_198","ASV_206",-0.9,"undirected","-"
"ASV_14","ASV_206",-0.9,"undirected","-"
"ASV_71","ASV_206",-1,"undirected","-"
"ASV_68","ASV_206",-1,"undirected","-"
"ASV_32","ASV_206",-0.9,"undirected","-"
"ASV_172","ASV_206",-0.9,"undirected","-"
"ASV_1553","ASV_206",0.9,"undirected","+"
"ASV_193","ASV_206",0.9,"undirected","+"
"ASV_19","ASV_206",-0.9,"undirected","-"
"ASV_241","ASV_206",-0.9,"undirected","-"
"ASV_283","ASV_206",0.9,"undirected","+"
"ASV_179","ASV_206",-0.9,"undirected","-"
"ASV_250","ASV_206",1,"undirected","+"
"ASV_86","ASV_206",-0.9,"undirected","-"
"ASV_207","ASV_206",-0.9,"undirected","-"
"ASV_259","ASV_206",-1,"undirected","-"
"ASV_162","ASV_206",0.9,"undirected","+"
"ASV_261","ASV_206",-0.9,"undirected","-"
"ASV_316","ASV_206",-1,"undirected","-"
"ASV_20","ASV_206",-1,"undirected","-"
"ASV_196","ASV_206",1,"undirected","+"
"ASV_159","ASV_206",0.9,"undirected","+"
"ASV_10","ASV_37",1,"undirected","+"
"ASV_206","ASV_37",-1,"undirected","-"
"ASV_44","ASV_37",-0.9,"undirected","-"
"ASV_130","ASV_37",-0.974679434480896,"undirected","-"
"ASV_102","ASV_37",1,"undirected","+"
"ASV_157","ASV_37",-0.9,"undirected","-"
"ASV_49","ASV_37",0.9,"undirected","+"
"ASV_249","ASV_37",0.9,"undirected","+"
"ASV_4","ASV_37",-0.9,"undirected","-"
"ASV_198","ASV_37",0.9,"undirected","+"
"ASV_14","ASV_37",0.9,"undirected","+"
"ASV_71","ASV_37",1,"undirected","+"
"ASV_68","ASV_37",1,"undirected","+"
"ASV_32","ASV_37",0.9,"undirected","+"
"ASV_172","ASV_37",0.9,"undirected","+"
"ASV_1553","ASV_37",-0.9,"undirected","-"
"ASV_193","ASV_37",-0.9,"undirected","-"
"ASV_19","ASV_37",0.9,"undirected","+"
"ASV_241","ASV_37",0.9,"undirected","+"
"ASV_283","ASV_37",-0.9,"undirected","-"
"ASV_179","ASV_37",0.9,"undirected","+"
"ASV_250","ASV_37",-1,"undirected","-"
"ASV_86","ASV_37",0.9,"undirected","+"
"ASV_207","ASV_37",0.9,"undirected","+"
"ASV_259","ASV_37",1,"undirected","+"
"ASV_162","ASV_37",-0.9,"undirected","-"
