source,target,correlation,direct,cor
ASV_21,ASV_15,1,undirected,+
ASV_11,ASV_15,-1,undirected,-
ASV_201,ASV_15,1,undirected,+
ASV_1446,ASV_15,1,undirected,+
ASV_1605,ASV_15,1,undirected,+
ASV_1448,ASV_15,1,undirected,+
ASV_193,ASV_15,1,undirected,+
ASV_554,ASV_15,-1,undirected,-
ASV_536,ASV_15,-1,undirected,-
ASV_332,ASV_15,1,undirected,+
ASV_370,ASV_15,1,undirected,+
ASV_314,ASV_15,1,undirected,+
ASV_171,ASV_15,-1,undirected,-
ASV_364,ASV_15,1,undirected,+
ASV_656,ASV_15,1,undirected,+
ASV_480,ASV_15,-1,undirected,-
ASV_1629,ASV_15,-1,undirected,-
ASV_543,ASV_15,1,undirected,+
ASV_1005,ASV_15,-1,undirected,-
ASV_9,ASV_1,1,undirected,+
ASV_417,ASV_1,1,undirected,+
ASV_3,ASV_1,-1,undirected,-
ASV_336,ASV_1,1,undirected,+
ASV_223,ASV_1,-1,undirected,-
ASV_634,ASV_1,1,undirected,+
ASV_383,ASV_1,1,undirected,+
ASV_391,ASV_1,1,undirected,+
ASV_170,ASV_1,1,undirected,+
ASV_540,ASV_1,1,undirected,+
ASV_341,ASV_1,1,undirected,+
ASV_827,ASV_1,1,undirected,+
ASV_10,ASV_2,-1,undirected,-
ASV_72,ASV_2,-1,undirected,-
ASV_126,ASV_2,1,undirected,+
ASV_39,ASV_2,-1,undirected,-
ASV_210,ASV_2,1,undirected,+
ASV_84,ASV_2,-1,undirected,-
ASV_185,ASV_2,-1,undirected,-
ASV_573,ASV_2,1,undirected,+
ASV_24,ASV_2,-1,undirected,-
ASV_225,ASV_2,-1,undirected,-
ASV_499,ASV_2,-1,undirected,-
ASV_28,ASV_43,-1,undirected,-
ASV_93,ASV_43,1,undirected,+
ASV_82,ASV_43,-1,undirected,-
ASV_1610,ASV_43,-1,undirected,-
ASV_529,ASV_43,1,undirected,+
ASV_315,ASV_43,1,undirected,+
ASV_959,ASV_43,-1,undirected,-
ASV_469,ASV_43,1,undirected,+
ASV_393,ASV_43,-1,undirected,-
ASV_1318,ASV_43,-1,undirected,-
ASV_719,ASV_43,1,undirected,+
ASV_651,ASV_43,1,undirected,+
ASV_33,ASV_6,1,undirected,+
ASV_20,ASV_6,1,undirected,+
ASV_333,ASV_6,-1,undirected,-
ASV_196,ASV_6,-1,undirected,-
ASV_938,ASV_6,1,undirected,+
ASV_152,ASV_6,1,undirected,+
ASV_378,ASV_6,-1,undirected,-
ASV_468,ASV_6,-1,undirected,-
ASV_438,ASV_6,-1,undirected,-
ASV_1272,ASV_6,1,undirected,+
ASV_614,ASV_6,-1,undirected,-
ASV_474,ASV_6,1,undirected,+
ASV_417,ASV_9,1,undirected,+
ASV_3,ASV_9,-1,undirected,-
ASV_336,ASV_9,1,undirected,+
ASV_223,ASV_9,-1,undirected,-
ASV_634,ASV_9,1,undirected,+
ASV_383,ASV_9,1,undirected,+
ASV_391,ASV_9,1,undirected,+
ASV_170,ASV_9,1,undirected,+
ASV_540,ASV_9,1,undirected,+
ASV_341,ASV_9,1,undirected,+
ASV_827,ASV_9,1,undirected,+
ASV_25,ASV_13,1,undirected,+
ASV_75,ASV_13,1,undirected,+
ASV_83,ASV_13,1,undirected,+
ASV_95,ASV_13,1,undirected,+
ASV_103,ASV_13,1,undirected,+
ASV_101,ASV_13,1,undirected,+
ASV_106,ASV_13,1,undirected,+
ASV_151,ASV_13,1,undirected,+
ASV_1368,ASV_13,-1,undirected,-
ASV_436,ASV_13,1,undirected,+
ASV_495,ASV_13,-1,undirected,-
ASV_1041,ASV_13,-1,undirected,-
ASV_583,ASV_13,1,undirected,+
ASV_716,ASV_13,1,undirected,+
ASV_11,ASV_21,-1,undirected,-
ASV_201,ASV_21,1,undirected,+
ASV_1446,ASV_21,1,undirected,+
ASV_1605,ASV_21,1,undirected,+
ASV_1448,ASV_21,1,undirected,+
ASV_193,ASV_21,1,undirected,+
ASV_554,ASV_21,-1,undirected,-
ASV_536,ASV_21,-1,undirected,-
ASV_332,ASV_21,1,undirected,+
ASV_370,ASV_21,1,undirected,+
ASV_314,ASV_21,1,undirected,+
ASV_171,ASV_21,-1,undirected,-
ASV_364,ASV_21,1,undirected,+
ASV_656,ASV_21,1,undirected,+
ASV_480,ASV_21,-1,undirected,-
ASV_1629,ASV_21,-1,undirected,-
ASV_543,ASV_21,1,undirected,+
ASV_1005,ASV_21,-1,undirected,-
ASV_1569,ASV_37,1,undirected,+
ASV_259,ASV_37,1,undirected,+
ASV_381,ASV_37,-1,undirected,-
ASV_1491,ASV_37,-1,undirected,-
ASV_397,ASV_37,-1,undirected,-
ASV_697,ASV_37,-1,undirected,-
ASV_303,ASV_37,-1,undirected,-
ASV_17,ASV_37,1,undirected,+
ASV_321,ASV_37,1,undirected,+
ASV_1230,ASV_37,1,undirected,+
ASV_950,ASV_37,-1,undirected,-
ASV_30,ASV_36,1,undirected,+
ASV_44,ASV_36,-1,undirected,-
ASV_1365,ASV_36,-1,undirected,-
ASV_59,ASV_36,-1,undirected,-
ASV_54,ASV_36,1,undirected,+
ASV_450,ASV_36,-1,undirected,-
ASV_174,ASV_36,-1,undirected,-
ASV_263,ASV_36,1,undirected,+
ASV_609,ASV_36,1,undirected,+
ASV_229,ASV_36,1,undirected,+
ASV_649,ASV_36,1,undirected,+
ASV_98,ASV_36,-1,undirected,-
ASV_360,ASV_36,1,undirected,+
ASV_407,ASV_36,-1,undirected,-
ASV_419,ASV_36,-1,undirected,-
ASV_482,ASV_36,-1,undirected,-
ASV_834,ASV_36,-1,undirected,-
ASV_72,ASV_10,1,undirected,+
ASV_126,ASV_10,-1,undirected,-
ASV_39,ASV_10,1,undirected,+
ASV_210,ASV_10,-1,undirected,-
ASV_84,ASV_10,1,undirected,+
ASV_185,ASV_10,1,undirected,+
ASV_573,ASV_10,-1,undirected,-
ASV_24,ASV_10,1,undirected,+
ASV_225,ASV_10,1,undirected,+
ASV_499,ASV_10,1,undirected,+
ASV_149,ASV_12,1,undirected,+
ASV_599,ASV_12,-1,undirected,-
ASV_199,ASV_12,-1,undirected,-
ASV_227,ASV_12,1,undirected,+
ASV_251,ASV_12,1,undirected,+
ASV_41,ASV_12,-1,undirected,-
ASV_1450,ASV_35,1,undirected,+
ASV_134,ASV_35,-1,undirected,-
ASV_629,ASV_35,-1,undirected,-
ASV_239,ASV_35,-1,undirected,-
ASV_254,ASV_35,-1,undirected,-
ASV_406,ASV_35,-1,undirected,-
ASV_260,ASV_35,-1,undirected,-
ASV_86,ASV_23,1,undirected,+
ASV_100,ASV_23,-1,undirected,-
ASV_22,ASV_23,1,undirected,+
ASV_110,ASV_23,1,undirected,+
ASV_145,ASV_23,1,undirected,+
ASV_1141,ASV_23,-1,undirected,-
ASV_121,ASV_23,1,undirected,+
ASV_120,ASV_23,1,undirected,+
ASV_1314,ASV_23,-1,undirected,-
ASV_362,ASV_23,-1,undirected,-
ASV_1540,ASV_23,-1,undirected,-
ASV_541,ASV_23,1,undirected,+
ASV_129,ASV_19,-1,undirected,-
ASV_141,ASV_19,-1,undirected,-
ASV_236,ASV_19,-1,undirected,-
ASV_447,ASV_19,1,undirected,+
ASV_198,ASV_19,-1,undirected,-
ASV_637,ASV_19,1,undirected,+
ASV_8,ASV_19,1,undirected,+
ASV_44,ASV_30,-1,undirected,-
ASV_1365,ASV_30,-1,undirected,-
ASV_59,ASV_30,-1,undirected,-
ASV_54,ASV_30,1,undirected,+
ASV_450,ASV_30,-1,undirected,-
ASV_174,ASV_30,-1,undirected,-
ASV_263,ASV_30,1,undirected,+
ASV_609,ASV_30,1,undirected,+
ASV_229,ASV_30,1,undirected,+
ASV_649,ASV_30,1,undirected,+
ASV_98,ASV_30,-1,undirected,-
ASV_360,ASV_30,1,undirected,+
ASV_407,ASV_30,-1,undirected,-
ASV_419,ASV_30,-1,undirected,-
ASV_482,ASV_30,-1,undirected,-
ASV_834,ASV_30,-1,undirected,-
ASV_201,ASV_11,-1,undirected,-
ASV_1446,ASV_11,-1,undirected,-
