"z","module","p","roles","label","role_7"
0,"86",0,"Peripherals","","ultra peripheral"
0,"86",0,"Peripherals","","ultra peripheral"
0,"113",0,"Peripherals","","ultra peripheral"
0,"113",0,"Peripherals","","ultra peripheral"
0,"32",0,"Peripherals","","ultra peripheral"
0,"32",0,"Peripherals","","ultra peripheral"
-1.22474487139159,"32",0,"Peripherals","","ultra peripheral"
1.22474487139159,"32",0,"Peripherals","","ultra peripheral"
0,"102",0,"Peripherals","","ultra peripheral"
0,"102",0,"Peripherals","","ultra peripheral"
0,"24",0,"Peripherals","","ultra peripheral"
0,"24",0,"Peripherals","","ultra peripheral"
0,"87",0,"Peripherals","","ultra peripheral"
0,"87",0,"Peripherals","","ultra peripheral"
0,"97",0,"Peripherals","","ultra peripheral"
0,"97",0,"Peripherals","","ultra peripheral"
0,"97",0,"Peripherals","","ultra peripheral"
1.83333333333333,"3",0,"Peripherals","","ultra peripheral"
0.333333333333333,"3",0,"Peripherals","","ultra peripheral"
0.333333333333333,"3",0,"Peripherals","","ultra peripheral"
-1.16666666666667,"3",0,"Peripherals","","ultra peripheral"
0.333333333333333,"3",0,"Peripherals","","ultra peripheral"
-1.16666666666667,"3",0,"Peripherals","","ultra peripheral"
0.333333333333333,"3",0,"Peripherals","","ultra peripheral"
-1.16666666666667,"3",0,"Peripherals","","ultra peripheral"
0.333333333333333,"3",0,"Peripherals","","ultra peripheral"
0.730296743340221,"103",0,"Peripherals","","ultra peripheral"
0.730296743340221,"103",0,"Peripherals","","ultra peripheral"
0.730296743340221,"103",0,"Peripherals","","ultra peripheral"
-1.09544511501033,"103",0,"Peripherals","","ultra peripheral"
-1.09544511501033,"103",0,"Peripherals","","ultra peripheral"
0,"73",0,"Peripherals","","ultra peripheral"
0,"73",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"45",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"26",0,"Peripherals","","ultra peripheral"
0,"5",0,"Peripherals","","ultra peripheral"
1.82574185835055,"5",0,"Peripherals","","ultra peripheral"
-0.912870929175277,"5",0,"Peripherals","","ultra peripheral"
-0.912870929175277,"5",0,"Peripherals","","ultra peripheral"
0,"5",0,"Peripherals","","ultra peripheral"
0,"5",0,"Peripherals","","ultra peripheral"
-1.15549332977946,"47",0,"Peripherals","","ultra peripheral"
1.54065777303929,"47",0,"Peripherals","","ultra peripheral"
-0.256776295506548,"47",0,"Peripherals","","ultra peripheral"
-1.15549332977946,"47",0,"Peripherals","","ultra peripheral"
-0.256776295506548,"47",0,"Peripherals","","ultra peripheral"
0.641940738766369,"47",0,"Peripherals","","ultra peripheral"
0.641940738766369,"47",0,"Peripherals","","ultra peripheral"
0,"84",0,"Peripherals","","ultra peripheral"
0,"84",0,"Peripherals","","ultra peripheral"
1.80225422755833,"4",0,"Peripherals","","ultra peripheral"
-0.300375704593055,"4",0,"Peripherals","","ultra peripheral"
-0.300375704593055,"4",0,"Peripherals","","ultra peripheral"
-0.300375704593055,"4",0,"Peripherals","","ultra peripheral"
-0.300375704593055,"4",0,"Peripherals","","ultra peripheral"
0.750939261482638,"4",0,"Peripherals","","ultra peripheral"
-1.35169067066875,"4",0,"Peripherals","","ultra peripheral"
0,"70",0,"Peripherals","","ultra peripheral"
0,"70",0,"Peripherals","","ultra peripheral"
0,"99",0,"Peripherals","","ultra peripheral"
0,"99",0,"Peripherals","","ultra peripheral"
1.15470053837925,"30",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"30",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"30",0,"Peripherals","","ultra peripheral"
-0.866025403784439,"8",0,"Peripherals","","ultra peripheral"
0.866025403784439,"8",0,"Peripherals","","ultra peripheral"
0.866025403784439,"8",0,"Peripherals","","ultra peripheral"
-0.866025403784439,"8",0,"Peripherals","","ultra peripheral"
0,"92",0,"Peripherals","","ultra peripheral"
0,"92",0,"Peripherals","","ultra peripheral"
0.845154254728517,"2",0,"Peripherals","","ultra peripheral"
0,"2",0,"Peripherals","","ultra peripheral"
0,"2",0,"Peripherals","","ultra peripheral"
2.53546276418555,"2",0,"Module hubs","ASV_828","provincial hub"
0,"2",0,"Peripherals","","ultra peripheral"
0,"2",0,"Peripherals","","ultra peripheral"
0,"2",0,"Peripherals","","ultra peripheral"
-0.845154254728517,"2",0,"Peripherals","","ultra peripheral"
-0.845154254728517,"2",0,"Peripherals","","ultra peripheral"
-0.845154254728517,"2",0,"Peripherals","","ultra peripheral"
-0.845154254728517,"2",0,"Peripherals","","ultra peripheral"
0,"44",0,"Peripherals","","ultra peripheral"
0,"44",0,"Peripherals","","ultra peripheral"
1.15470053837925,"13",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"13",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"13",0,"Peripherals","","ultra peripheral"
-0.866025403784439,"21",0,"Peripherals","","ultra peripheral"
0.866025403784439,"21",0,"Peripherals","","ultra peripheral"
-0.866025403784439,"21",0,"Peripherals","","ultra peripheral"
0.866025403784439,"21",0,"Peripherals","","ultra peripheral"
0,"107",0,"Peripherals","","ultra peripheral"
0,"107",0,"Peripherals","","ultra peripheral"
0,"100",0,"Peripherals","","ultra peripheral"
0,"100",0,"Peripherals","","ultra peripheral"
0,"27",0,"Peripherals","","ultra peripheral"
0,"27",0,"Peripherals","","ultra peripheral"
1.97426626186218,"7",0,"Peripherals","","ultra peripheral"
0.846114112226649,"7",0,"Peripherals","","ultra peripheral"
