"z","module","p","roles","label","role_7"
0,"24",0,"Peripherals","","ultra peripheral"
0,"24",0.32,"Peripherals","","peripheral"
0.376572073853767,"4",0,"Peripherals","","ultra peripheral"
-0.802262244297156,"4",0,"Peripherals","","ultra peripheral"
-0.0163726988632074,"4",0,"Peripherals","","ultra peripheral"
0.376572073853767,"4",0,"Peripherals","","ultra peripheral"
1.55540639200469,"4",0,"Peripherals","","ultra peripheral"
0.769516846570741,"4",0,"Peripherals","","ultra peripheral"
1.16246161928771,"4",0,"Peripherals","","ultra peripheral"
1.94835116472166,"4",0,"Peripherals","","ultra peripheral"
1.16246161928771,"4",0,"Peripherals","","ultra peripheral"
0.769516846570741,"4",0,"Peripherals","","ultra peripheral"
-1.19520701701413,"4",0,"Peripherals","","ultra peripheral"
0.376572073853767,"4",0,"Peripherals","","ultra peripheral"
-0.409317471580181,"4",0,"Peripherals","","ultra peripheral"
-0.802262244297156,"4",0,"Peripherals","","ultra peripheral"
0.376572073853767,"4",0,"Peripherals","","ultra peripheral"
-0.802262244297156,"4",0,"Peripherals","","ultra peripheral"
-0.802262244297156,"4",0,"Peripherals","","ultra peripheral"
-0.409317471580181,"4",0.375,"Peripherals","","peripheral"
-0.802262244297156,"4",0,"Peripherals","","ultra peripheral"
-0.802262244297156,"4",0,"Peripherals","","ultra peripheral"
-1.19520701701413,"4",0.277777777777778,"Peripherals","","peripheral"
1.55540639200469,"4",0,"Peripherals","","ultra peripheral"
-1.19520701701413,"4",0.197530864197531,"Peripherals","","peripheral"
-1.19520701701413,"4",0,"Peripherals","","ultra peripheral"
-0.997965409896352,"8",0,"Peripherals","","ultra peripheral"
0.712832435640251,"8",0,"Peripherals","","ultra peripheral"
-0.14256648712805,"8",0,"Peripherals","","ultra peripheral"
-0.14256648712805,"8",0,"Peripherals","","ultra peripheral"
1.56823135840855,"8",0,"Peripherals","","ultra peripheral"
-0.997965409896352,"8",0,"Peripherals","","ultra peripheral"
1.15470053837925,"29",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"29",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"29",0.277777777777778,"Peripherals","","peripheral"
-0.153341141151883,"1",0.32,"Peripherals","","peripheral"
0.858710390450543,"1",0,"Peripherals","","ultra peripheral"
0.35268462464933,"1",0,"Peripherals","","ultra peripheral"
2.8828134536554,"1",0,"Module hubs","ASV_598","provincial hub"
0.858710390450543,"1",0,"Peripherals","","ultra peripheral"
-0.659366906953096,"1",0,"Peripherals","","ultra peripheral"
-0.659366906953096,"1",0,"Peripherals","","ultra peripheral"
1.36473615625176,"1",0,"Peripherals","","ultra peripheral"
0.858710390450543,"1",0,"Peripherals","","ultra peripheral"
-1.16539267275431,"1",0,"Peripherals","","ultra peripheral"
1.36473615625176,"1",0,"Peripherals","","ultra peripheral"
-0.153341141151883,"1",0,"Peripherals","","ultra peripheral"
-1.16539267275431,"1",0,"Peripherals","","ultra peripheral"
-1.16539267275431,"1",0,"Peripherals","","ultra peripheral"
-0.659366906953096,"1",0,"Peripherals","","ultra peripheral"
0.35268462464933,"1",0,"Peripherals","","ultra peripheral"
0.858710390450543,"1",0,"Peripherals","","ultra peripheral"
0.35268462464933,"1",0.444444444444444,"Peripherals","","peripheral"
-1.16539267275431,"1",0,"Peripherals","","ultra peripheral"
-0.153341141151883,"1",0,"Peripherals","","ultra peripheral"
-0.153341141151883,"1",0,"Peripherals","","ultra peripheral"
-0.153341141151883,"1",0,"Peripherals","","ultra peripheral"
-0.659366906953096,"1",0,"Peripherals","","ultra peripheral"
-0.659366906953096,"1",0,"Peripherals","","ultra peripheral"
-1.16539267275431,"1",0,"Peripherals","","ultra peripheral"
-1.16539267275431,"1",0,"Peripherals","","ultra peripheral"
1.87076192205297,"1",0,"Peripherals","","ultra peripheral"
0.858710390450543,"1",0,"Peripherals","","ultra peripheral"
-0.153341141151883,"1",0,"Peripherals","","ultra peripheral"
-0.153341141151883,"1",0,"Peripherals","","ultra peripheral"
0.35268462464933,"1",0,"Peripherals","","ultra peripheral"
-0.659366906953096,"1",0,"Peripherals","","ultra peripheral"
-1.16539267275431,"1",0,"Peripherals","","ultra peripheral"
0,"12",0,"Peripherals","","ultra peripheral"
1.41421356237309,"12",0,"Peripherals","","ultra peripheral"
-0.707106781186547,"12",0.32,"Peripherals","","peripheral"
0,"12",0,"Peripherals","","ultra peripheral"
-1.41421356237309,"12",0,"Peripherals","","ultra peripheral"
0.707106781186547,"12",0,"Peripherals","","ultra peripheral"
0,"71",0,"Peripherals","","ultra peripheral"
0,"71",0,"Peripherals","","ultra peripheral"
0,"48",0,"Peripherals","","ultra peripheral"
0,"48",0,"Peripherals","","ultra peripheral"
1.15470053837925,"20",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"20",0,"Peripherals","","ultra peripheral"
-0.577350269189626,"20",0,"Peripherals","","ultra peripheral"
1.70930954786861,"2",0,"Peripherals","","ultra peripheral"
0.997097236256687,"2",0,"Peripherals","","ultra peripheral"
1.70930954786861,"2",0.5,"Peripherals","","peripheral"
-1.13953969857907,"2",0,"Peripherals","","ultra peripheral"
0.284884924644768,"2",0,"Peripherals","","ultra peripheral"
0.284884924644768,"2",0.444444444444444,"Peripherals","","peripheral"
