source,target,correlation,direct,cor
ASV_104,ASV_33,1,undirected,+
ASV_98,ASV_33,-1,undirected,-
ASV_94,ASV_33,-1,undirected,-
ASV_377,ASV_33,-1,undirected,-
ASV_199,ASV_33,1,undirected,+
ASV_1054,ASV_33,1,undirected,+
ASV_268,ASV_33,-1,undirected,-
ASV_269,ASV_33,1,undirected,+
ASV_139,ASV_33,1,undirected,+
ASV_182,ASV_33,1,undirected,+
ASV_1071,ASV_33,1,undirected,+
ASV_240,ASV_33,-1,undirected,-
ASV_938,ASV_33,1,undirected,+
ASV_382,ASV_33,1,undirected,+
ASV_587,ASV_33,-1,undirected,-
ASV_1297,ASV_33,1,undirected,+
ASV_565,ASV_33,1,undirected,+
ASV_529,ASV_33,1,undirected,+
ASV_419,ASV_33,-1,undirected,-
ASV_767,ASV_33,-1,undirected,-
ASV_642,ASV_33,-1,undirected,-
ASV_487,ASV_33,-1,undirected,-
ASV_378,ASV_33,-1,undirected,-
ASV_807,ASV_33,1,undirected,+
ASV_1272,ASV_33,1,undirected,+
ASV_126,ASV_33,-1,undirected,-
ASV_402,ASV_33,1,undirected,+
ASV_114,ASV_33,1,undirected,+
ASV_98,ASV_104,-1,undirected,-
ASV_94,ASV_104,-1,undirected,-
ASV_377,ASV_104,-1,undirected,-
ASV_199,ASV_104,1,undirected,+
ASV_1054,ASV_104,1,undirected,+
ASV_268,ASV_104,-1,undirected,-
ASV_269,ASV_104,1,undirected,+
ASV_139,ASV_104,1,undirected,+
ASV_182,ASV_104,1,undirected,+
ASV_1071,ASV_104,1,undirected,+
ASV_240,ASV_104,-1,undirected,-
ASV_938,ASV_104,1,undirected,+
ASV_382,ASV_104,1,undirected,+
ASV_587,ASV_104,-1,undirected,-
ASV_1297,ASV_104,1,undirected,+
ASV_565,ASV_104,1,undirected,+
ASV_529,ASV_104,1,undirected,+
ASV_419,ASV_104,-1,undirected,-
ASV_767,ASV_104,-1,undirected,-
ASV_642,ASV_104,-1,undirected,-
ASV_487,ASV_104,-1,undirected,-
ASV_378,ASV_104,-1,undirected,-
ASV_807,ASV_104,1,undirected,+
ASV_1272,ASV_104,1,undirected,+
ASV_126,ASV_104,-1,undirected,-
ASV_402,ASV_104,1,undirected,+
ASV_114,ASV_104,1,undirected,+
ASV_94,ASV_98,1,undirected,+
ASV_377,ASV_98,1,undirected,+
ASV_199,ASV_98,-1,undirected,-
ASV_1054,ASV_98,-1,undirected,-
ASV_268,ASV_98,1,undirected,+
ASV_269,ASV_98,-1,undirected,-
ASV_139,ASV_98,-1,undirected,-
ASV_182,ASV_98,-1,undirected,-
ASV_1071,ASV_98,-1,undirected,-
ASV_240,ASV_98,1,undirected,+
ASV_938,ASV_98,-1,undirected,-
ASV_382,ASV_98,-1,undirected,-
ASV_587,ASV_98,1,undirected,+
ASV_1297,ASV_98,-1,undirected,-
ASV_565,ASV_98,-1,undirected,-
ASV_529,ASV_98,-1,undirected,-
ASV_419,ASV_98,1,undirected,+
ASV_767,ASV_98,1,undirected,+
ASV_642,ASV_98,1,undirected,+
ASV_487,ASV_98,1,undirected,+
ASV_378,ASV_98,1,undirected,+
ASV_807,ASV_98,-1,undirected,-
ASV_1272,ASV_98,-1,undirected,-
ASV_126,ASV_98,1,undirected,+
ASV_402,ASV_98,-1,undirected,-
ASV_114,ASV_98,-1,undirected,-
ASV_377,ASV_94,1,undirected,+
ASV_199,ASV_94,-1,undirected,-
ASV_1054,ASV_94,-1,undirected,-
ASV_268,ASV_94,1,undirected,+
ASV_269,ASV_94,-1,undirected,-
ASV_139,ASV_94,-1,undirected,-
ASV_182,ASV_94,-1,undirected,-
ASV_1071,ASV_94,-1,undirected,-
ASV_240,ASV_94,1,undirected,+
ASV_938,ASV_94,-1,undirected,-
ASV_382,ASV_94,-1,undirected,-
ASV_587,ASV_94,1,undirected,+
ASV_1297,ASV_94,-1,undirected,-
ASV_565,ASV_94,-1,undirected,-
ASV_529,ASV_94,-1,undirected,-
ASV_419,ASV_94,1,undirected,+
ASV_767,ASV_94,1,undirected,+
ASV_642,ASV_94,1,undirected,+
ASV_487,ASV_94,1,undirected,+
ASV_378,ASV_94,1,undirected,+
ASV_807,ASV_94,-1,undirected,-
ASV_1272,ASV_94,-1,undirected,-
ASV_126,ASV_94,1,undirected,+
ASV_402,ASV_94,-1,undirected,-
ASV_114,ASV_94,-1,undirected,-
ASV_199,ASV_377,-1,undirected,-
ASV_1054,ASV_377,-1,undirected,-
ASV_268,ASV_377,1,undirected,+
ASV_269,ASV_377,-1,undirected,-
ASV_139,ASV_377,-1,undirected,-
ASV_182,ASV_377,-1,undirected,-
ASV_1071,ASV_377,-1,undirected,-
ASV_240,ASV_377,1,undirected,+
ASV_938,ASV_377,-1,undirected,-
ASV_382,ASV_377,-1,undirected,-
ASV_587,ASV_377,1,undirected,+
ASV_1297,ASV_377,-1,undirected,-
ASV_565,ASV_377,-1,undirected,-
ASV_529,ASV_377,-1,undirected,-
ASV_419,ASV_377,1,undirected,+
ASV_767,ASV_377,1,undirected,+
ASV_642,ASV_377,1,undirected,+
ASV_487,ASV_377,1,undirected,+
ASV_378,ASV_377,1,undirected,+
ASV_807,ASV_377,-1,undirected,-
ASV_1272,ASV_377,-1,undirected,-
ASV_126,ASV_377,1,undirected,+
ASV_402,ASV_377,-1,undirected,-
ASV_114,ASV_377,-1,undirected,-
ASV_1054,ASV_199,1,undirected,+
ASV_268,ASV_199,-1,undirected,-
ASV_269,ASV_199,1,undirected,+
ASV_139,ASV_199,1,undirected,+
ASV_182,ASV_199,1,undirected,+
ASV_1071,ASV_199,1,undirected,+
ASV_240,ASV_199,-1,undirected,-
ASV_938,ASV_199,1,undirected,+
ASV_382,ASV_199,1,undirected,+
ASV_587,ASV_199,-1,undirected,-
ASV_1297,ASV_199,1,undirected,+
ASV_565,ASV_199,1,undirected,+
ASV_529,ASV_199,1,undirected,+
ASV_419,ASV_199,-1,undirected,-
ASV_767,ASV_199,-1,undirected,-
ASV_642,ASV_199,-1,undirected,-
ASV_487,ASV_199,-1,undirected,-
ASV_378,ASV_199,-1,undirected,-
ASV_807,ASV_199,1,undirected,+
ASV_1272,ASV_199,1,undirected,+
ASV_126,ASV_199,-1,undirected,-
ASV_402,ASV_199,1,undirected,+
ASV_114,ASV_199,1,undirected,+
ASV_268,ASV_1054,-1,undirected,-
ASV_269,ASV_1054,1,undirected,+
ASV_139,ASV_1054,1,undirected,+
ASV_182,ASV_1054,1,undirected,+
ASV_1071,ASV_1054,1,undirected,+
ASV_240,ASV_1054,-1,undirected,-
ASV_938,ASV_1054,1,undirected,+
ASV_382,ASV_1054,1,undirected,+
ASV_587,ASV_1054,-1,undirected,-
ASV_1297,ASV_1054,1,undirected,+
ASV_565,ASV_1054,1,undirected,+
ASV_529,ASV_1054,1,undirected,+
ASV_419,ASV_1054,-1,undirected,-
ASV_767,ASV_1054,-1,undirected,-
ASV_642,ASV_1054,-1,undirected,-
ASV_487,ASV_1054,-1,undirected,-
ASV_378,ASV_1054,-1,undirected,-
ASV_807,ASV_1054,1,undirected,+
ASV_1272,ASV_1054,1,undirected,+
ASV_126,ASV_1054,-1,undirected,-
ASV_402,ASV_1054,1,undirected,+
ASV_114,ASV_1054,1,undirected,+
ASV_269,ASV_268,-1,undirected,-
ASV_139,ASV_268,-1,undirected,-
