source,target,correlation,direct,cor
ASV_2,ASV_77,-1,undirected,-
ASV_126,ASV_77,-1,undirected,-
ASV_347,ASV_77,-1,undirected,-
ASV_28,ASV_77,-1,undirected,-
ASV_1365,ASV_77,-1,undirected,-
ASV_25,ASV_77,-1,undirected,-
ASV_114,ASV_77,-1,undirected,-
ASV_1253,ASV_77,-1,undirected,-
ASV_96,ASV_77,-1,undirected,-
ASV_85,ASV_77,-1,undirected,-
ASV_473,ASV_77,-1,undirected,-
ASV_78,ASV_77,-1,undirected,-
ASV_358,ASV_77,1,undirected,+
ASV_95,ASV_77,-1,undirected,-
ASV_33,ASV_77,-1,undirected,-
ASV_208,ASV_77,-1,undirected,-
ASV_275,ASV_77,-1,undirected,-
ASV_158,ASV_77,-1,undirected,-
ASV_276,ASV_77,-1,undirected,-
ASV_284,ASV_77,-1,undirected,-
ASV_577,ASV_77,1,undirected,+
ASV_483,ASV_77,-1,undirected,-
ASV_124,ASV_77,-1,undirected,-
ASV_211,ASV_77,-1,undirected,-
ASV_174,ASV_77,-1,undirected,-
ASV_205,ASV_77,-1,undirected,-
ASV_249,ASV_77,-1,undirected,-
ASV_619,ASV_77,-1,undirected,-
ASV_236,ASV_77,-1,undirected,-
ASV_609,ASV_77,-1,undirected,-
ASV_118,ASV_77,-1,undirected,-
ASV_175,ASV_77,-1,undirected,-
ASV_1550,ASV_77,-1,undirected,-
ASV_364,ASV_77,-1,undirected,-
ASV_306,ASV_77,-1,undirected,-
ASV_497,ASV_77,-1,undirected,-
ASV_554,ASV_77,-1,undirected,-
ASV_233,ASV_77,-1,undirected,-
ASV_407,ASV_77,-1,undirected,-
ASV_1513,ASV_77,1,undirected,+
ASV_425,ASV_77,-1,undirected,-
ASV_506,ASV_77,-1,undirected,-
ASV_169,ASV_77,-1,undirected,-
ASV_494,ASV_77,-1,undirected,-
ASV_1448,ASV_77,-1,undirected,-
ASV_676,ASV_77,-1,undirected,-
ASV_529,ASV_77,-1,undirected,-
ASV_126,ASV_2,1,undirected,+
ASV_347,ASV_2,1,undirected,+
ASV_28,ASV_2,1,undirected,+
ASV_1365,ASV_2,1,undirected,+
ASV_25,ASV_2,1,undirected,+
ASV_114,ASV_2,1,undirected,+
ASV_1253,ASV_2,1,undirected,+
ASV_96,ASV_2,1,undirected,+
ASV_85,ASV_2,1,undirected,+
ASV_473,ASV_2,1,undirected,+
ASV_78,ASV_2,1,undirected,+
ASV_358,ASV_2,-1,undirected,-
ASV_95,ASV_2,1,undirected,+
ASV_33,ASV_2,1,undirected,+
ASV_208,ASV_2,1,undirected,+
ASV_275,ASV_2,1,undirected,+
ASV_158,ASV_2,1,undirected,+
ASV_276,ASV_2,1,undirected,+
ASV_284,ASV_2,1,undirected,+
ASV_577,ASV_2,-1,undirected,-
ASV_483,ASV_2,1,undirected,+
ASV_124,ASV_2,1,undirected,+
ASV_211,ASV_2,1,undirected,+
ASV_174,ASV_2,1,undirected,+
ASV_205,ASV_2,1,undirected,+
ASV_249,ASV_2,1,undirected,+
ASV_619,ASV_2,1,undirected,+
ASV_236,ASV_2,1,undirected,+
ASV_609,ASV_2,1,undirected,+
ASV_118,ASV_2,1,undirected,+
ASV_175,ASV_2,1,undirected,+
ASV_1550,ASV_2,1,undirected,+
ASV_364,ASV_2,1,undirected,+
ASV_306,ASV_2,1,undirected,+
ASV_497,ASV_2,1,undirected,+
ASV_554,ASV_2,1,undirected,+
ASV_233,ASV_2,1,undirected,+
ASV_407,ASV_2,1,undirected,+
ASV_1513,ASV_2,-1,undirected,-
ASV_425,ASV_2,1,undirected,+
ASV_506,ASV_2,1,undirected,+
ASV_169,ASV_2,1,undirected,+
ASV_494,ASV_2,1,undirected,+
ASV_1448,ASV_2,1,undirected,+
ASV_676,ASV_2,1,undirected,+
ASV_529,ASV_2,1,undirected,+
ASV_347,ASV_126,1,undirected,+
ASV_28,ASV_126,1,undirected,+
ASV_1365,ASV_126,1,undirected,+
ASV_25,ASV_126,1,undirected,+
ASV_114,ASV_126,1,undirected,+
ASV_1253,ASV_126,1,undirected,+
ASV_96,ASV_126,1,undirected,+
ASV_85,ASV_126,1,undirected,+
ASV_473,ASV_126,1,undirected,+
ASV_78,ASV_126,1,undirected,+
ASV_358,ASV_126,-1,undirected,-
ASV_95,ASV_126,1,undirected,+
ASV_33,ASV_126,1,undirected,+
ASV_208,ASV_126,1,undirected,+
ASV_275,ASV_126,1,undirected,+
ASV_158,ASV_126,1,undirected,+
ASV_276,ASV_126,1,undirected,+
ASV_284,ASV_126,1,undirected,+
ASV_577,ASV_126,-1,undirected,-
ASV_483,ASV_126,1,undirected,+
ASV_124,ASV_126,1,undirected,+
ASV_211,ASV_126,1,undirected,+
ASV_174,ASV_126,1,undirected,+
ASV_205,ASV_126,1,undirected,+
ASV_249,ASV_126,1,undirected,+
ASV_619,ASV_126,1,undirected,+
ASV_236,ASV_126,1,undirected,+
ASV_609,ASV_126,1,undirected,+
ASV_118,ASV_126,1,undirected,+
ASV_175,ASV_126,1,undirected,+
ASV_1550,ASV_126,1,undirected,+
ASV_364,ASV_126,1,undirected,+
ASV_306,ASV_126,1,undirected,+
ASV_497,ASV_126,1,undirected,+
ASV_554,ASV_126,1,undirected,+
ASV_233,ASV_126,1,undirected,+
ASV_407,ASV_126,1,undirected,+
ASV_1513,ASV_126,-1,undirected,-
ASV_425,ASV_126,1,undirected,+
ASV_506,ASV_126,1,undirected,+
ASV_169,ASV_126,1,undirected,+
ASV_494,ASV_126,1,undirected,+
ASV_1448,ASV_126,1,undirected,+
ASV_676,ASV_126,1,undirected,+
ASV_529,ASV_126,1,undirected,+
ASV_28,ASV_347,1,undirected,+
ASV_1365,ASV_347,1,undirected,+
ASV_25,ASV_347,1,undirected,+
ASV_114,ASV_347,1,undirected,+
ASV_1253,ASV_347,1,undirected,+
ASV_96,ASV_347,1,undirected,+
ASV_85,ASV_347,1,undirected,+
ASV_473,ASV_347,1,undirected,+
ASV_78,ASV_347,1,undirected,+
ASV_358,ASV_347,-1,undirected,-
ASV_95,ASV_347,1,undirected,+
ASV_33,ASV_347,1,undirected,+
ASV_208,ASV_347,1,undirected,+
ASV_275,ASV_347,1,undirected,+
ASV_158,ASV_347,1,undirected,+
ASV_276,ASV_347,1,undirected,+
ASV_284,ASV_347,1,undirected,+
ASV_577,ASV_347,-1,undirected,-
ASV_483,ASV_347,1,undirected,+
ASV_124,ASV_347,1,undirected,+
ASV_211,ASV_347,1,undirected,+
ASV_174,ASV_347,1,undirected,+
ASV_205,ASV_347,1,undirected,+
ASV_249,ASV_347,1,undirected,+
ASV_619,ASV_347,1,undirected,+
ASV_236,ASV_347,1,undirected,+
ASV_609,ASV_347,1,undirected,+
ASV_118,ASV_347,1,undirected,+
ASV_175,ASV_347,1,undirected,+
ASV_1550,ASV_347,1,undirected,+
ASV_364,ASV_347,1,undirected,+
ASV_306,ASV_347,1,undirected,+
ASV_497,ASV_347,1,undirected,+
ASV_554,ASV_347,1,undirected,+
ASV_233,ASV_347,1,undirected,+
ASV_407,ASV_347,1,undirected,+
ASV_1513,ASV_347,-1,undirected,-
ASV_425,ASV_347,1,undirected,+
ASV_506,ASV_347,1,undirected,+
ASV_169,ASV_347,1,undirected,+
ASV_494,ASV_347,1,undirected,+
ASV_1448,ASV_347,1,undirected,+
ASV_676,ASV_347,1,undirected,+
ASV_529,ASV_347,1,undirected,+
ASV_1365,ASV_28,1,undirected,+
