"z","module","p","roles","label","role_7"
-1.38836958100426,"7",0,"Peripherals","","ultra peripheral"
0.462789860334753,"7",0,"Peripherals","","ultra peripheral"
1.20325363687036,"7",0,"Peripherals","","ultra peripheral"
0.833021748602556,"7",0,"Peripherals","","ultra peripheral"
0.462789860334753,"7",0,"Peripherals","","ultra peripheral"
0.833021748602556,"7",0,"Peripherals","","ultra peripheral"
0.0925579720669507,"7",0,"Peripherals","","ultra peripheral"
0.462789860334753,"7",0,"Peripherals","","ultra peripheral"
-1.38836958100426,"7",0,"Peripherals","","ultra peripheral"
-1.01813769273646,"7",0,"Peripherals","","ultra peripheral"
0.833021748602556,"7",0,"Peripherals","","ultra peripheral"
-1.38836958100426,"7",0,"Peripherals","","ultra peripheral"
0.511000838420582,"26",0,"Peripherals","","ultra peripheral"
-0.11355574187124,"26",0,"Peripherals","","ultra peripheral"
2.38467057929605,"26",0,"Peripherals","","ultra peripheral"
-0.738112322163063,"26",0,"Peripherals","","ultra peripheral"
-0.738112322163063,"26",0.104938271604938,"Peripherals","","peripheral"
0.511000838420582,"26",0,"Peripherals","","ultra peripheral"
-0.738112322163063,"26",0,"Peripherals","","ultra peripheral"
-0.11355574187124,"26",0,"Peripherals","","ultra peripheral"
-0.11355574187124,"26",0,"Peripherals","","ultra peripheral"
0.511000838420582,"26",0,"Peripherals","","ultra peripheral"
-1.36266890245489,"26",0,"Peripherals","","ultra peripheral"
1.24211800681624,"8",0,"Peripherals","","ultra peripheral"
1.24211800681624,"8",0,"Peripherals","","ultra peripheral"
-0.207019667802706,"8",0,"Peripherals","","ultra peripheral"
-0.207019667802706,"8",0,"Peripherals","","ultra peripheral"
-0.207019667802706,"8",0,"Peripherals","","ultra peripheral"
-0.207019667802706,"8",0,"Peripherals","","ultra peripheral"
-1.65615734242165,"8",0,"Peripherals","","ultra peripheral"
0.757085770004864,"6",0,"Peripherals","","ultra peripheral"
0.757085770004864,"6",0,"Peripherals","","ultra peripheral"
0.757085770004864,"6",0,"Peripherals","","ultra peripheral"
-1.54708831261863,"6",0.277777777777778,"Peripherals","","peripheral"
-0.625418679569235,"6",0,"Peripherals","","ultra peripheral"
0.296250953480164,"6",0.277777777777778,"Peripherals","","peripheral"
1.67875540305426,"6",0,"Peripherals","","ultra peripheral"
-1.54708831261863,"6",0,"Peripherals","","ultra peripheral"
0.296250953480164,"6",0,"Peripherals","","ultra peripheral"
