"ID","Kingdom","Phylum","Class","Order","Family","Genus","Species","mean","Label"
"ASV_43","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Colidextribacter","Unassigned",262.909090909091,"ASV_43"
"ASV_134","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix","Unassigned",205.181818181818,"ASV_134"
"ASV_27","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster","Unassigned",187.636363636364,"ASV_27"
"ASV_87","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Acetivibrio","Unassigned",148.545454545455,"ASV_87"
"ASV_94","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor","Unassigned",90.9090909090909,"ASV_94"
"ASV_965","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",81.1818181818182,"ASV_965"
"ASV_130","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Unassigned","Unassigned",79.7272727272727,"ASV_130"
"ASV_205","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","Unassigned",69.5454545454545,"ASV_205"
"ASV_426","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella","Unassigned",72.7272727272727,"ASV_426"
"ASV_128","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unassigned","Unassigned",70.4545454545455,"ASV_128"
"ASV_373","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lacrimispora","Unassigned",66.8181818181818,"ASV_373"
"ASV_213","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",66.0909090909091,"ASV_213"
"ASV_1277","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor","Unassigned",58.1818181818182,"ASV_1277"
"ASV_83","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",54.4545454545455,"ASV_83"
"ASV_217","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Muricomes","Unassigned",55.1818181818182,"ASV_217"
"ASV_229","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix","Unassigned",49.9090909090909,"ASV_229"
"ASV_250","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Mediterraneibacter","Unassigned",48.9090909090909,"ASV_250"
"ASV_275","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium_XlVa","Unassigned",47.1818181818182,"ASV_275"
"ASV_1343","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lacrimispora","Unassigned",41.8181818181818,"ASV_1343"
"ASV_260","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Acetivibrio","Unassigned",34.1818181818182,"ASV_260"
"ASV_86","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerotruncus","Unassigned",79,"ASV_86"
"ASV_255","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Eisenbergiella","Unassigned",47.2727272727273,"ASV_255"
"ASV_187","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter","Unassigned",37.1818181818182,"ASV_187"
"ASV_193","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter","Unassigned",36.7272727272727,"ASV_193"
"ASV_7","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Eisenbergiella","Unassigned",510.909090909091,"ASV_7"
"ASV_50","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix","Unassigned",392,"ASV_50"
"ASV_119","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Eisenbergiella","Unassigned",303.090909090909,"ASV_119"
"ASV_51","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum","Unassigned",199.272727272727,"ASV_51"
"ASV_166","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Schaedlerella","Unassigned",81.6363636363636,"ASV_166"
"ASV_1200","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",33.5454545454545,"ASV_1200"
"ASV_267","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Unassigned",45.9090909090909,"ASV_267"
"ASV_122","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerotaenia","Unassigned",90.9090909090909,"ASV_122"
"ASV_200","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae_1","Desulfitobacterium","Unassigned",38.8181818181818,"ASV_200"
"ASV_175","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",63.3636363636364,"ASV_175"
"ASV_17","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix","Unassigned",49.3636363636364,"ASV_17"
"ASV_311","Bacteria","Firmicutes","Clostridia","Clostridiales","Unassigned","Unassigned","Unassigned",42.0909090909091,"ASV_311"
"ASV_2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lacrimispora","Unassigned",2858.09090909091,"ASV_2"
"ASV_11","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lacrimispora","Unassigned",84.5454545454545,"ASV_11"
"ASV_1","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Unassigned",1783.72727272727,"ASV_1"
"ASV_22","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",203.636363636364,"ASV_22"
"ASV_136","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter","Unassigned",47,"ASV_136"
"ASV_10","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",426.363636363636,"ASV_10"
"ASV_147","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Eisenbergiella","Unassigned",42.6363636363636,"ASV_147"
"ASV_360","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerosporobacter","Unassigned",35.9090909090909,"ASV_360"
"ASV_114","Bacteria","Firmicutes","Clostridia","Clostridiales","Unassigned","Unassigned","Unassigned",92.9090909090909,"ASV_114"
"ASV_172","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Unassigned",67.0909090909091,"ASV_172"
"ASV_137","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",83.9090909090909,"ASV_137"
"ASV_266","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lacrimispora","Unassigned",57.8181818181818,"ASV_266"
"ASV_177","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Unassigned",45.4545454545455,"ASV_177"
"ASV_12","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",248.363636363636,"ASV_12"
"ASV_1385","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",832.636363636364,"ASV_1385"
"ASV_231","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor","Unassigned",113.727272727273,"ASV_231"
"ASV_84","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor","Unassigned",82.3636363636364,"ASV_84"
"ASV_49","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix","Unassigned",60.5454545454545,"ASV_49"
"ASV_145","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster","Unassigned",45.3636363636364,"ASV_145"
"ASV_21","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix","Unassigned",677.272727272727,"ASV_21"
"ASV_71","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor","Unassigned",294.454545454545,"ASV_71"
"ASV_96","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Unassigned",93.2727272727273,"ASV_96"
"ASV_207","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto","Unassigned",78.9090909090909,"ASV_207"
"ASV_81","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter","Unassigned",80,"ASV_81"
"ASV_979","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lacrimispora","Unassigned",79,"ASV_979"
"ASV_153","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Unassigned",58,"ASV_153"
"ASV_219","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lacrimispora","Unassigned",48.8181818181818,"ASV_219"
"ASV_24","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Unassigned",394.272727272727,"ASV_24"
"ASV_129","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Unassigned",121.454545454545,"ASV_129"
"ASV_47","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila","Unassigned",119.909090909091,"ASV_47"
"ASV_79","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",107.545454545455,"ASV_79"
"ASV_126","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerobutyricum","Unassigned",91.0909090909091,"ASV_126"
"ASV_132","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Unassigned",80.0909090909091,"ASV_132"
"ASV_143","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix","Unassigned",46.4545454545455,"ASV_143"
"ASV_583","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Clostridium_IV","Unassigned",39.6363636363636,"ASV_583"
"ASV_204","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor","Unassigned",46.0909090909091,"ASV_204"
"ASV_104","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Unassigned",112.727272727273,"ASV_104"
"ASV_150","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Unassigned",68.8181818181818,"ASV_150"
"ASV_44","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Unassigned",149.454545454545,"ASV_44"
"ASV_64","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",125.363636363636,"ASV_64"
"ASV_80","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",121.272727272727,"ASV_80"
"ASV_76","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix","Unassigned",91.0909090909091,"ASV_76"
"ASV_199","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Acutalibacter","Unassigned",72.3636363636364,"ASV_199"
"ASV_183","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum","Unassigned",50.6363636363636,"ASV_183"
"ASV_148","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cuneatibacter","Unassigned",47.4545454545455,"ASV_148"
"ASV_1446","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix","Unassigned",47,"ASV_1446"
"ASV_15","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia","Unassigned",515.272727272727,"ASV_15"
"ASV_23","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix","Unassigned",402.090909090909,"ASV_23"
"ASV_42","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor","Unassigned",193.636363636364,"ASV_42"
"ASV_244","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",48,"ASV_244"
"ASV_236","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Faecalicatena","Unassigned",44.3636363636364,"ASV_236"
"ASV_33","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia","Unassigned",341.727272727273,"ASV_33"
"ASV_178","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter","Unassigned",39.6363636363636,"ASV_178"
"ASV_196","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium_XlVa","Unassigned",41.0909090909091,"ASV_196"
"ASV_291","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Aminipila","Unassigned",38.9090909090909,"ASV_291"
