"z","module","p","roles","label","role_7"
1.21774613810043,"2",0.165289256198347,"Peripherals","","peripheral"
1.50118704955484,"2",0.486111111111111,"Peripherals","","peripheral"
1.21774613810043,"2",0.165289256198347,"Peripherals","","peripheral"
0.934305226646018,"2",0.5,"Peripherals","","peripheral"
0.934305226646018,"2",0,"Peripherals","","ultra peripheral"
1.21774613810043,"2",0,"Peripherals","","ultra peripheral"
0.0839824922827883,"2",0,"Peripherals","","ultra peripheral"
-0.199458419171622,"2",0,"Peripherals","","ultra peripheral"
0.367423403737198,"2",0.32,"Peripherals","","peripheral"
0.650864315191608,"2",0,"Peripherals","","ultra peripheral"
-0.199458419171622,"2",0.165289256198347,"Peripherals","","peripheral"
1.50118704955484,"2",0,"Peripherals","","ultra peripheral"
0.650864315191608,"2",0.18,"Peripherals","","peripheral"
0.0839824922827883,"2",0.124444444444444,"Peripherals","","peripheral"
0.934305226646018,"2",0,"Peripherals","","ultra peripheral"
-0.766340242080442,"2",0.486111111111111,"Peripherals","","peripheral"
-1.33322206498926,"2",0.197530864197531,"Peripherals","","peripheral"
-1.04978115353485,"2",0.42,"Peripherals","","peripheral"
-0.766340242080442,"2",0,"Peripherals","","ultra peripheral"
-1.04978115353485,"2",0,"Peripherals","","ultra peripheral"
-0.482899330626032,"2",0.53125,"Peripherals","","peripheral"
-0.482899330626032,"2",0,"Peripherals","","ultra peripheral"
-1.61666297644367,"2",0.444444444444444,"Peripherals","","peripheral"
-0.766340242080442,"2",0,"Peripherals","","ultra peripheral"
-1.61666297644367,"2",0,"Peripherals","","ultra peripheral"
0.367423403737198,"2",0.277777777777778,"Peripherals","","peripheral"
-1.33322206498926,"2",0,"Peripherals","","ultra peripheral"
1.64957414385173,"3",0,"Peripherals","","ultra peripheral"
-0.42569655325206,"3",0.5,"Peripherals","","peripheral"
0.957817244817136,"3",0.197530864197531,"Peripherals","","peripheral"
1.64957414385173,"3",0,"Peripherals","","ultra peripheral"
-1.11745345228666,"3",0,"Peripherals","","ultra peripheral"
0.266060345782538,"3",0,"Peripherals","","ultra peripheral"
-1.11745345228666,"3",0,"Peripherals","","ultra peripheral"
-0.42569655325206,"3",0.18,"Peripherals","","peripheral"
-0.42569655325206,"3",0.461538461538462,"Peripherals","","peripheral"
-1.11745345228666,"3",0.444444444444444,"Peripherals","","peripheral"
-0.42569655325206,"3",0,"Peripherals","","ultra peripheral"
0.957817244817136,"3",0.46875,"Peripherals","","peripheral"
-0.42569655325206,"3",0.34,"Peripherals","","peripheral"
0.609308726265385,"1",0.5,"Peripherals","","peripheral"
-0.490832029491559,"1",0,"Peripherals","","ultra peripheral"
0.389280575113996,"1",0.355029585798817,"Peripherals","","peripheral"
1.48942133087094,"1",0,"Peripherals","","ultra peripheral"
1.04936502856816,"1",0,"Peripherals","","ultra peripheral"
0.829336877416773,"1",0,"Peripherals","","ultra peripheral"
0.169252423962607,"1",0.32,"Peripherals","","peripheral"
0.389280575113996,"1",0,"Peripherals","","ultra peripheral"
1.26939317971955,"1",0,"Peripherals","","ultra peripheral"
-0.270803878340171,"1",0,"Peripherals","","ultra peripheral"
1.92947763317372,"1",0,"Peripherals","","ultra peripheral"
0.169252423962607,"1",0,"Peripherals","","ultra peripheral"
-0.0507757271887819,"1",0,"Peripherals","","ultra peripheral"
-1.5909727852485,"1",0,"Peripherals","","ultra peripheral"
-0.930888331794337,"1",0,"Peripherals","","ultra peripheral"
-0.930888331794337,"1",0.48,"Peripherals","","peripheral"
0.389280575113996,"1",0.48,"Peripherals","","peripheral"
1.04936502856816,"1",0,"Peripherals","","ultra peripheral"
0.169252423962607,"1",0.444444444444444,"Peripherals","","peripheral"
