"z","module","p","roles","label","role_7"
0.0662642610006619,"4",0,"Peripherals","","ultra peripheral"
0.869387104328684,"4",0,"Peripherals","","ultra peripheral"
0.60167948988601,"4",0,"Peripherals","","ultra peripheral"
0.735533297107347,"4",0,"Peripherals","","ultra peripheral"
-0.603004775106023,"4",0,"Peripherals","","ultra peripheral"
-0.469150967884686,"4",0.244897959183674,"Peripherals","","peripheral"
2.07407136932072,"4",0,"Peripherals","","ultra peripheral"
-0.201443353442012,"4",0,"Peripherals","","ultra peripheral"
1.27094852599269,"4",0,"Peripherals","","ultra peripheral"
-0.201443353442012,"4",0.197530864197531,"Peripherals","","peripheral"
-0.73685858232736,"4",0,"Peripherals","","ultra peripheral"
1.13709471877136,"4",0,"Peripherals","","ultra peripheral"
1.00324091155002,"4",0,"Peripherals","","ultra peripheral"
1.40480233321403,"4",0,"Peripherals","","ultra peripheral"
1.53865614043537,"4",0,"Peripherals","","ultra peripheral"
0.869387104328684,"4",0,"Peripherals","","ultra peripheral"
0.0662642610006619,"4",0,"Peripherals","","ultra peripheral"
1.67250994765671,"4",0,"Peripherals","","ultra peripheral"
0.60167948988601,"4",0,"Peripherals","","ultra peripheral"
2.47563279098473,"4",0,"Peripherals","","ultra peripheral"
0.869387104328684,"4",0,"Peripherals","","ultra peripheral"
0.467825682664673,"4",0,"Peripherals","","ultra peripheral"
0.467825682664673,"4",0.13265306122449,"Peripherals","","peripheral"
0.60167948988601,"4",0,"Peripherals","","ultra peripheral"
-0.201443353442012,"4",0,"Peripherals","","ultra peripheral"
-0.469150967884686,"4",0.456747404844291,"Peripherals","","peripheral"
-0.201443353442012,"4",0,"Peripherals","","ultra peripheral"
-0.603004775106023,"4",0,"Peripherals","","ultra peripheral"
-0.469150967884686,"4",0,"Peripherals","","ultra peripheral"
0.869387104328684,"4",0,"Peripherals","","ultra peripheral"
0.60167948988601,"4",0,"Peripherals","","ultra peripheral"
0.200118068221999,"4",0,"Peripherals","","ultra peripheral"
