var	estimate	estimate1	estimate2	statistic	p.value	parameter	conf.low	conf.high	method	alternative
Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae	0.259142130202575	0.358305754887683	0.0991636246851074	2.25843213212363	0.0378732946680534	16.3971224693826	0.0163730764134099	0.50191118399174	Welch Two Sample t-test	two.sided
Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae	0.339791749332764	0.347053150286403	0.00726140095363935	3.41244971348319	0.00420419764774531	14.0083665082333	0.126238422847057	0.553345075818471	Welch Two Sample t-test	two.sided
Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae	0.278356381529138	0.350264264246645	0.0719078827175066	2.78118512601045	0.0142374002243324	14.6318520761731	0.0645606853699198	0.492152077688357	Welch Two Sample t-test	two.sided
Bacteria|Candidatus_Saccharibacteria|Unassigned|Unassigned|Unassigned	0.259564208089556	0.282216714770683	0.0226525066811266	4.63247488638398	0.000302287234852969	15.4440222539838	0.140434397891576	0.378694018287536	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae_2	2.77088959926728	2.83532438276776	0.0644347835004792	3.06074747433776	0.00846575789990225	14.0025542225566	0.829251004535035	4.71252819399953	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae_1	-0.0821911573319061	0.0476956945432616	0.129886851875168	-3.02492525182603	0.00686273184893461	19.359592114963	-0.13898993506867	-0.0253923795951427	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae	-1.29631539841637	0.66825888772167	1.96457428613804	-2.84744588576296	0.0120261450884293	15.3296749823769	-2.2648551319236	-0.327775664909133	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Unassigned	0.737694333277833	1.251725531475	0.514031198197167	4.40061813570035	0.000144949160127443	27.7296757760574	0.394160259479239	1.08122840707643	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Vallitaleaceae	0.58495908216042	0.65473259286791	0.0697735107074899	6.71393425319689	6.30547908501852e-06	15.2814695076247	0.399551612439394	0.770366551881446	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae	-0.782945033399032	0.760885794159012	1.54383082755804	-2.16970651651955	0.0429920884355293	18.8943962506115	-1.53850478689095	-0.0273852799071115	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae	0.0870741893916753	0.158682904203808	0.0716087148121322	2.47245296779177	0.0197643357862702	27.9773121359905	0.0149312971676265	0.159217081615724	Welch Two Sample t-test	two.sided
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae	3.4443025124178	4.74586280448416	1.30156029206637	2.14941676801402	0.0490973931680985	14.3644070465425	0.0155812255922702	6.87302379924332	Welch Two Sample t-test	two.sided
Bacteria|Unassigned|Unassigned|Unassigned|Unassigned	1.31972909775638	1.35174113544601	0.0320120376896296	2.76073598546092	0.0153149009803663	14.0044956991522	0.294476349512381	2.34498184600037	Welch Two Sample t-test	two.sided
